date,AWND,PRCP,TMAX,TMIN,daily_consumption,is_low_consumption_outlier
2009-06-30,1.6,16.8,28.9,18.3,1192.446,False
2009-07-01,2.3,0.0,27.2,18.9,1218.342,False
2009-07-02,1.9,15.2,24.4,18.9,1242.578,False
2009-07-03,2.2,0.0,25.6,18.3,864.148,False
2009-07-04,3.2,0.0,26.1,18.9,1238.568,False
2009-07-05,2.0,0.0,26.1,16.1,1410.736,False
2009-07-06,1.7,0.0,28.3,17.2,954.26,False
2009-07-07,2.3,3.3,26.1,16.1,1110.136,False
2009-07-08,2.2,0.0,25.0,14.4,1234.4,False
2009-07-09,3.5,0.0,22.8,16.1,846.252,False
2009-07-10,2.0,0.0,25.6,15.6,1187.118,False
2009-07-11,2.5,8.4,25.6,17.2,993.968,False
2009-07-12,2.2,0.5,27.2,17.8,513.478,False
2009-07-13,1.4,0.0,26.1,16.1,496.746,False
2009-07-14,2.2,0.0,26.1,16.1,911.43,False
2009-07-15,1.6,0.0,27.8,17.2,718.074,False
2009-07-16,2.2,0.0,28.9,21.1,599.554,False
2009-07-17,1.9,5.3,30.0,20.0,731.808,False
2009-07-18,2.9,0.5,28.3,20.0,966.41,False
2009-07-19,2.1,0.0,27.2,17.8,1203.644,False
2009-07-20,2.0,0.0,27.2,19.4,662.486,False
2009-07-21,2.8,29.0,21.7,17.8,813.7620000000001,False
2009-07-22,1.3,0.0,27.8,17.8,739.532,False
2009-07-23,3.4,9.9,25.0,17.8,1030.0,False
2009-07-24,2.1,0.5,25.6,17.2,561.738,False
2009-07-25,2.2,0.0,28.3,18.9,536.688,False
2009-07-26,2.1,36.1,28.9,19.4,543.016,False
2009-07-27,1.7,15.2,28.3,20.0,688.566,False
2009-07-28,1.3,0.0,29.4,21.7,902.85,False
2009-07-29,2.2,38.6,28.3,21.1,902.0,False
2009-07-30,2.4,0.0,29.4,22.2,792.326,False
2009-07-31,2.1,18.0,29.4,19.4,975.83,False
2009-08-01,1.9,0.0,28.3,18.3,706.966,False
2009-08-02,2.4,26.7,23.3,19.4,489.724,False
2009-08-03,1.0,0.0,28.9,21.1,500.298,False
2009-08-04,1.9,0.0,28.3,20.0,508.892,False
2009-08-05,1.8,0.0,29.4,22.8,518.652,False
2009-08-06,1.3,0.0,25.0,18.9,532.672,False
2009-08-07,2.2,0.0,26.1,17.8,539.296,False
2009-08-08,2.1,0.0,25.6,17.2,526.472,False
2009-08-09,1.5,0.3,26.1,21.1,998.234,False
2009-08-10,2.7,13.2,32.8,20.0,1069.358,False
2009-08-11,2.1,0.0,30.6,24.4,950.954,False
2009-08-12,2.9,0.0,26.1,21.7,824.436,False
2009-08-13,2.6,0.5,22.2,20.0,606.842,False
2009-08-14,1.2,0.0,30.0,19.4,748.676,False
2009-08-15,1.4,0.0,31.1,21.1,1514.062,False
2009-08-16,1.5,0.0,32.8,22.8,1217.712,False
2009-08-17,1.7,0.0,33.3,23.9,785.908,False
2009-08-18,2.2,16.3,32.2,20.0,1080.598,False
2009-08-19,1.8,0.0,32.2,21.7,880.742,False
2009-08-20,1.4,0.0,31.7,23.9,775.722,False
2009-08-21,2.2,3.3,31.7,22.2,1161.746,False
2009-08-22,1.3,18.8,27.2,21.1,1548.738,False
2009-08-23,0.8,0.5,28.9,22.8,1066.708,False
2009-08-24,1.4,0.0,27.8,20.6,1252.254,False
2009-08-25,1.5,0.0,28.3,20.6,943.61,False
2009-08-26,2.5,0.8,29.4,21.1,1136.546,False
2009-08-27,1.6,0.0,25.6,19.4,749.466,False
2009-08-28,2.6,13.0,22.2,17.8,1118.842,False
2009-08-29,2.4,14.0,22.2,19.4,1388.414,False
2009-08-30,2.4,0.0,27.2,18.9,1668.342,False
2009-08-31,2.2,0.0,22.2,16.7,1265.522,False
2009-09-01,1.7,0.0,23.3,13.9,980.536,False
2009-09-02,1.0,0.0,25.0,13.9,1222.814,False
2009-09-03,1.6,0.0,25.6,16.1,1251.188,False
2009-09-04,1.8,0.0,28.3,16.7,1024.388,False
2009-09-05,1.6,0.0,28.9,20.6,1513.866,False
2009-09-06,4.0,0.0,23.9,17.2,1228.63,False
2009-09-07,1.8,0.0,23.3,15.6,1221.458,False
2009-09-08,0.8,0.0,23.3,16.7,1086.254,False
2009-09-09,3.7,0.0,24.4,17.2,1521.344,False
2009-09-10,5.6,0.0,20.0,15.6,1112.354,False
2009-09-11,6.1,21.3,18.9,13.3,1214.146,False
2009-09-12,2.3,0.8,19.4,17.2,2064.358,False
2009-09-13,1.9,0.0,26.1,17.8,1570.302,False
2009-09-14,2.2,0.0,24.4,16.1,1574.858,False
2009-09-15,1.8,0.0,25.6,17.2,1456.806,False
2009-09-16,4.6,0.0,21.1,17.2,1743.162,False
2009-09-17,2.6,0.3,17.2,12.8,1223.426,False
2009-09-18,2.6,0.0,23.3,13.3,1374.032,False
2009-09-19,1.7,0.0,21.1,11.7,2135.71,False
2009-09-20,1.6,0.0,22.8,12.2,2035.328,False
2009-09-21,1.8,0.0,23.9,13.9,1417.868,False
2009-09-22,1.3,0.0,22.8,17.8,1246.536,False
2009-09-23,2.5,0.0,26.7,20.6,1636.61,False
2009-09-24,2.1,0.8,27.8,18.9,1426.258,False
2009-09-25,3.3,0.0,20.6,13.3,1161.016,False
2009-09-26,2.9,3.6,19.4,12.2,1556.254,False
2009-09-27,2.1,26.2,20.0,15.0,1410.472,False
2009-09-28,2.9,4.6,22.2,14.4,1299.456,False
2009-09-29,3.2,0.0,18.9,12.2,1146.398,False
2009-09-30,3.5,0.0,15.6,9.4,1772.736,False
2009-10-01,2.2,0.0,12.8,8.3,1287.252,False
2009-10-02,2.1,1.5,17.8,8.3,1152.668,False
2009-10-03,1.3,7.4,21.1,17.2,1716.74,False
2009-10-04,1.9,0.0,23.3,13.9,1621.106,False
2009-10-05,3.2,0.0,19.4,11.7,1275.522,False
2009-10-06,2.0,0.0,18.9,10.0,1428.448,False
2009-10-07,4.9,4.1,20.6,13.9,1821.834,False
2009-10-08,2.6,0.0,17.2,11.1,1577.166,False
2009-10-09,1.8,0.8,20.6,15.0,1351.862,False
2009-10-10,2.2,0.0,18.9,10.0,2012.756,False
2009-10-11,2.5,0.0,17.8,7.8,1938.284,False
2009-10-12,1.2,0.0,11.7,6.1,1351.604,False
2009-10-13,2.7,0.0,17.8,7.8,1449.1,False
2009-10-14,1.3,0.0,11.7,5.0,1711.224,False
2009-10-15,5.1,15.0,8.3,2.8,1489.976,False
2009-10-16,4.1,1.3,7.8,2.8,1516.86,False
2009-10-17,4.2,0.8,8.9,5.6,2742.08,False
2009-10-18,4.0,7.4,7.2,5.0,1556.164,False
2009-10-19,1.7,0.0,12.8,2.8,1369.108,False
2009-10-20,1.7,0.0,18.3,7.2,1722.808,False
2009-10-21,0.5,0.0,20.0,11.1,1969.506,False
2009-10-22,2.8,0.0,23.3,12.2,1399.71,False
2009-10-23,4.0,4.8,17.8,9.4,1757.45,False
2009-10-24,3.0,46.0,18.3,11.7,2614.408,False
2009-10-25,2.7,0.0,16.7,10.6,2406.536,False
2009-10-26,2.0,0.0,15.6,7.8,1112.344,False
2009-10-27,3.1,15.7,12.8,10.0,1116.756,False
2009-10-28,3.9,32.8,13.9,10.6,1268.708,False
2009-10-29,2.4,0.0,13.9,9.4,1981.44,False
2009-10-30,2.5,0.0,15.0,11.1,1493.358,False
2009-10-31,3.1,4.3,21.7,12.8,1875.942,False
2009-11-01,2.6,0.3,14.4,9.4,1843.168,False
2009-11-02,3.7,0.0,12.8,7.8,1504.226,False
2009-11-03,2.1,0.0,15.6,6.1,2266.688,False
2009-11-04,2.2,0.0,11.1,5.0,1801.8,False
2009-11-05,2.0,0.0,11.7,5.6,1560.466,False
2009-11-06,3.2,0.0,10.0,2.8,1390.45,False
2009-11-07,2.2,0.0,11.7,1.7,1557.176,False
2009-11-08,1.1,0.0,20.6,8.3,2508.002,False
2009-11-09,1.8,0.0,19.4,9.4,1404.752,False
2009-11-10,2.1,0.0,18.3,13.3,1606.184,False
2009-11-11,4.9,0.0,13.9,8.9,2040.48,False
2009-11-12,6.4,1.8,10.0,7.2,1463.066,False
2009-11-13,7.0,1.0,12.8,8.9,1532.926,False
2009-11-14,3.0,12.4,13.9,11.1,2560.456,False
2009-11-15,1.5,0.5,18.9,12.2,1967.308,False
2009-11-16,2.3,0.0,15.0,9.4,1514.468,False
2009-11-17,3.3,0.0,12.8,7.8,1708.294,False
2009-11-18,3.3,0.0,11.7,5.6,2639.174,False
2009-11-19,2.8,4.6,15.0,8.3,1474.848,False
2009-11-20,3.1,12.7,16.1,8.9,1961.016,False
2009-11-21,2.1,0.0,13.9,7.8,2496.856,False
2009-11-22,3.1,0.0,12.8,7.2,2450.976,False
2009-11-23,5.0,0.0,10.0,6.7,1471.122,False
2009-11-24,3.3,0.0,14.4,8.9,2128.856,False
2009-11-25,2.4,0.8,10.6,9.4,1980.13,False
2009-11-26,2.1,0.0,13.9,10.0,1599.626,False
2009-11-27,4.3,0.0,10.0,6.1,1380.026,False
2009-11-28,5.1,0.0,10.0,5.6,1858.95,False
2009-11-29,2.3,0.0,15.0,3.9,1650.962,False
2009-11-30,3.1,6.9,13.9,4.4,1745.19,False
2009-12-01,3.2,0.0,8.3,1.7,1756.378,False
2009-12-02,2.2,11.4,13.3,5.0,2345.668,False
2009-12-03,4.4,18.5,18.9,9.4,1479.688,False
2009-12-04,2.4,0.0,11.1,6.7,1711.294,False
2009-12-05,3.3,16.3,7.2,0.6,2351.762,False
2009-12-06,3.2,0.0,3.3,0.6,2378.288,False
2009-12-07,2.0,0.0,3.9,0.0,1742.638,False
2009-12-08,3.3,0.0,6.7,1.1,2006.884,False
2009-12-09,3.7,37.6,11.7,0.6,1802.356,False
2009-12-10,5.5,0.0,7.8,-2.8,2054.286,False
2009-12-11,5.7,0.0,-1.7,-6.1,1784.462,False
2009-12-12,3.4,0.0,2.8,-3.9,1816.38,False
2009-12-13,2.7,24.1,11.1,1.1,2138.814,False
2009-12-14,2.4,0.0,7.8,4.4,1794.862,False
2009-12-15,3.1,0.0,11.1,5.6,1940.116,False
2009-12-16,4.9,0.0,5.6,-2.2,1394.874,False
2009-12-17,5.1,0.0,-0.6,-6.7,1717.182,False
2009-12-18,2.4,0.0,-1.1,-8.9,1744.706,False
2009-12-19,4.8,15.5,-1.1,-6.1,2204.334,False
2009-12-20,4.4,3.3,1.1,-6.1,1144.166,False
2009-12-21,4.8,0.0,2.2,-2.2,2034.966,False
2009-12-22,4.1,0.0,2.2,-5.0,1888.022,False
2009-12-23,4.3,0.0,-1.1,-6.7,1455.2,False
2009-12-24,2.5,0.0,3.9,-4.4,2905.894,False
2009-12-25,4.2,6.1,3.3,0.6,2127.648,False
2009-12-26,5.5,37.6,12.2,2.8,2183.618,False
2009-12-27,3.4,8.4,12.8,4.4,2195.452,False
2009-12-28,4.0,0.0,6.1,-1.1,2094.098,False
2009-12-29,6.4,0.0,-0.6,-8.9,2047.968,False
2009-12-30,2.6,0.0,0.0,-7.2,2451.11,False
2009-12-31,1.6,5.8,1.7,-1.7,2211.892,False
2010-01-01,1.5,0.8,4.4,0.6,1224.252,False
2010-01-02,5.6,0.5,1.1,-8.3,1308.836,False
2010-01-03,6.4,0.0,-5.6,-8.3,2083.454,False
2010-01-04,4.8,0.0,-1.1,-7.2,1604.132,False
2010-01-05,4.4,0.0,-1.1,-6.7,2219.78,False
2010-01-06,4.3,0.0,1.1,-3.3,1777.18,False
2010-01-07,3.9,0.0,2.8,-1.1,1769.442,False
2010-01-08,3.4,1.3,0.6,-5.0,1797.208,False
2010-01-09,3.9,0.0,-1.1,-7.8,2336.9,False
2010-01-10,3.1,0.0,-2.2,-10.0,2508.466,False
2010-01-11,3.2,0.0,-0.6,-6.1,1518.684,False
2010-01-12,4.2,0.0,1.7,-4.4,1282.538,False
2010-01-14,1.5,0.0,5.6,-1.1,618.488,False
2010-01-15,3.5,0.0,10.0,1.7,2196.76,False
2010-01-16,2.9,0.0,9.4,3.3,2150.112,False
2010-01-17,1.7,14.5,7.8,1.7,1906.556,False
2010-01-18,2.0666666666666664,1.3,10.0,2.8,1881.098,False
2010-01-19,2.433333333333333,0.0,8.9,4.4,2433.508,False
2010-01-20,2.8,0.0,5.0,1.1,2351.728,False
2010-01-21,1.4,0.0,5.0,-0.6,2137.856,False
2010-01-22,2.9,0.0,6.7,0.0,1790.626,False
2010-01-23,1.4,0.0,4.4,-2.2,2608.51,False
2010-01-24,1.1,0.5,10.0,0.0,2269.42,False
2010-01-25,2.5,31.8,13.9,9.4,1930.51,False
2010-01-26,3.9,0.0,9.4,1.7,2067.564,False
2010-01-27,3.1,0.0,3.9,-0.6,2760.902,False
2010-01-28,3.8,2.3,5.6,-6.7,2110.234,False
2010-01-29,5.2,0.0,-5.0,-8.9,2092.99,False
2010-01-30,4.0,0.0,-6.7,-10.6,2842.728,False
2010-01-31,2.8,0.0,-1.1,-10.0,1799.196,False
2010-02-01,3.6,0.0,1.7,-3.9,1693.778,False
2010-02-02,1.9,0.8,0.6,-2.8,2157.432,False
2010-02-03,2.3,1.5,3.9,-1.7,2903.014,False
2010-02-04,4.0,0.0,2.8,-2.2,2316.27,False
2010-02-05,2.1,0.0,2.2,-1.7,2098.892,False
2010-02-06,6.1,0.0,0.6,-6.7,2712.986,False
2010-02-07,4.5,0.0,1.1,-8.3,1625.708,False
2010-02-08,4.4,0.0,2.8,-5.0,2582.238,False
2010-02-09,2.3,0.0,5.6,-2.2,2420.932,False
2010-02-10,5.5,33.8,1.1,-1.1,1944.542,False
2010-02-11,5.3,0.0,2.8,-2.2,1369.768,False
2010-02-12,3.7,0.0,2.8,-3.3,1892.998,False
2010-02-13,3.9,0.0,0.0,-4.4,2351.556,False
2010-02-14,4.1,0.0,3.9,-2.2,1686.698,False
2010-02-15,3.1,0.3,4.4,-2.8,2097.132,False
2010-02-16,2.5,10.9,0.6,-1.7,1797.756,False
2010-02-17,3.6,0.0,1.7,-3.3,2054.56,False
2010-02-18,4.5,0.0,4.4,0.0,1761.156,False
2010-02-19,5.1,0.0,6.1,1.7,1953.572,False
2010-02-20,3.6,0.0,6.7,1.7,1983.728,False
2010-02-21,4.3,0.0,7.8,0.6,2740.314,False
2010-02-22,2.7,0.8,7.2,-1.7,1474.036,False
2010-02-23,6.3,30.5,3.3,1.7,1461.28,False
2010-02-24,3.5,10.7,5.6,2.2,1914.278,False
2010-02-25,1.5,50.8,3.3,-2.8,1880.204,False
2010-02-26,3.1,29.7,0.6,-3.3,2120.156,False
2010-02-27,2.0,0.3,3.3,-1.7,1765.056,False
2010-02-28,1.7,0.0,4.4,0.6,711.666,False
2010-03-01,4.4,0.0,8.9,2.2,1298.728,False
2010-03-02,2.4,0.3,8.3,2.2,766.9060000000001,False
2010-03-03,4.7,1.8,5.0,1.1,935.834,False
2010-03-04,3.5,0.0,8.3,1.7,682.88,False
2010-03-05,3.4,0.0,9.4,1.1,1133.726,False
2010-03-06,3.2,0.0,12.2,0.0,794.712,False
2010-03-07,3.2,0.0,13.9,2.8,1372.472,False
2010-03-08,3.2,0.0,16.1,5.0,2557.098,False
2010-03-09,2.0,0.0,16.1,6.7,1760.112,False
2010-03-10,2.2,0.0,13.9,6.7,1822.632,False
2010-03-11,4.0,0.0,11.7,5.6,1951.09,False
2010-03-12,6.2,5.3,6.1,3.9,1645.424,False
2010-03-13,10.2,98.0,7.8,3.3,2383.01,False
2010-03-14,6.1,6.1,10.0,6.1,1566.714,False
2010-03-15,5.2,8.4,7.8,5.0,1791.85,False
2010-03-16,3.4,0.0,17.2,5.0,1542.65,False
2010-03-17,1.1,0.0,18.9,6.1,2009.13,False
2010-03-18,1.5,0.0,20.6,10.0,1562.682,False
2010-03-19,1.5,0.0,22.2,9.4,1663.384,False
2010-03-20,2.2,0.0,23.3,12.2,131.732,False
2010-03-21,2.9,0.0,17.8,10.6,917.282,False
2010-03-22,2.5,34.0,13.9,10.0,1618.59,False
2010-03-23,2.7,2.8,11.7,7.2,1822.162,False
2010-03-24,5.2,0.0,15.6,6.1,1994.752,False
2010-03-25,1.9,0.0,16.7,8.9,1679.884,False
2010-03-26,4.7,3.6,11.1,1.1,1651.284,False
2010-03-27,3.4,0.0,6.7,-1.7,1847.97,False
2010-03-28,3.6,8.6,9.4,2.2,1798.214,False
2010-03-29,2.9,40.1,11.7,8.9,1622.738,False
2010-03-30,4.8,62.2,10.0,5.0,1906.454,False
2010-03-31,2.6,0.3,13.9,7.2,1923.802,False
2010-04-01,2.1,0.0,21.1,8.9,1687.44,False
2010-04-02,2.0,0.0,20.0,8.9,1648.622,False
2010-04-03,2.2,0.0,19.4,8.3,1805.278,False
2010-04-04,1.2,0.0,24.4,8.3,1690.388,False
2010-04-05,2.9,0.0,23.9,13.3,1118.82,False
2010-04-06,1.8,0.0,25.6,14.4,1825.852,False
2010-04-07,3.1,0.0,33.3,13.3,1596.982,False
2010-04-08,2.8,0.0,26.7,17.8,1649.22,False
2010-04-09,3.4,7.6,20.0,6.7,1233.35,False
2010-04-10,4.4,0.0,16.7,5.6,1190.208,False
2010-04-11,3.0,0.0,24.4,11.1,1602.81,False
2010-04-12,2.4,0.0,19.4,11.1,1439.426,False
2010-04-13,2.2,0.0,13.3,8.3,1512.704,False
2010-04-14,2.3,0.0,19.4,7.2,1660.364,False
2010-04-15,3.0,0.0,22.8,10.0,1872.178,False
2010-04-16,3.3,7.9,13.9,7.8,1562.062,False
2010-04-17,3.0,0.3,12.2,7.8,1557.712,False
2010-04-18,3.2,0.0,13.9,5.6,1476.106,False
2010-04-19,3.1,0.0,17.2,7.8,1708.594,False
2010-04-20,2.2,0.0,21.1,8.3,1833.628,False
2010-04-21,3.0,0.8,20.6,11.7,1579.914,False
2010-04-22,2.6,0.0,22.2,10.6,1460.904,False
2010-04-23,2.9,0.0,20.0,6.7,1180.536,False
2010-04-24,2.5,0.0,20.0,7.8,1518.418,False
2010-04-25,3.1,40.6,11.1,7.8,1542.742,False
2010-04-26,3.6,17.5,11.7,8.9,1082.716,False
2010-04-27,3.3,1.3,14.4,5.0,1250.94,False
2010-04-28,4.3,0.0,13.3,4.4,867.858,False
2010-04-29,4.0,0.0,20.6,7.2,1103.724,False
2010-04-30,2.3,0.0,25.6,13.3,1118.628,False
2010-05-01,1.8,0.0,29.4,17.8,1320.158,False
2010-05-02,2.3,0.0,31.1,18.9,2187.91,False
2010-05-03,2.2,32.8,26.7,19.4,1411.302,False
2010-05-04,2.3,0.0,27.2,16.7,1516.96,False
2010-05-05,2.3,0.0,26.7,14.4,1805.308,False
2010-05-06,3.3,0.0,25.6,15.0,1299.25,False
2010-05-07,2.2,0.0,22.8,11.1,1644.004,False
2010-05-08,4.5,1.0,24.4,9.4,1533.422,False
2010-05-09,5.1,0.0,11.1,6.7,1566.51,False
2010-05-10,3.6,0.0,16.1,5.0,1467.892,False
2010-05-11,1.5,0.8,13.3,6.1,1571.368,False
2010-05-12,3.1,10.9,8.9,6.7,2035.418,False
2010-05-13,2.2,0.0,19.4,6.1,1552.496,False
2010-05-14,2.9,1.0,26.7,12.8,1722.146,False
2010-05-15,3.3,0.0,22.8,15.6,1944.772,False
2010-05-16,1.9,0.0,22.2,12.2,2100.426,False
2010-05-17,1.3,0.0,23.3,12.8,1628.182,False
2010-05-18,4.0,27.7,16.7,10.0,1421.184,False
2010-05-19,1.7,0.0,17.8,10.0,1426.752,False
2010-05-20,1.3,0.0,26.1,12.8,1153.898,False
2010-05-21,2.2,0.0,29.4,16.1,1294.396,False
2010-05-22,2.8,0.0,23.3,13.9,2095.772,False
2010-05-23,3.6,0.0,21.7,14.4,1487.556,False
2010-05-24,2.3,0.8,22.8,15.6,1341.332,False
2010-05-25,1.5,0.0,27.8,16.1,1198.626,False
2010-05-26,2.0,0.0,33.3,18.3,1387.884,False
2010-05-27,2.6,1.5,28.3,12.8,1323.342,False
2010-05-28,1.3,0.0,21.1,13.3,1398.164,False
2010-05-29,2.5,0.0,25.0,16.1,2049.808,False
2010-05-30,2.6,0.0,28.9,19.4,1665.7,False
2010-05-31,1.7,0.0,30.0,20.6,1340.462,False
2010-06-01,2.0,0.0,29.4,18.9,1268.964,False
2010-06-02,1.5,0.0,30.6,19.4,980.898,False
2010-06-03,2.1,0.0,30.6,19.4,1394.186,False
2010-06-04,1.7,0.0,31.1,22.2,1420.554,False
2010-06-05,3.3,0.0,31.1,24.4,2009.644,False
2010-06-06,3.8,0.5,31.7,16.1,1746.792,False
2010-06-07,3.1,0.0,23.9,13.9,1012.082,False
2010-06-08,2.3,0.0,23.9,14.4,1362.034,False
2010-06-09,1.9,22.6,20.0,13.9,1534.682,False
2010-06-10,1.6,6.4,23.3,14.4,1215.19,False
2010-06-11,1.9,0.0,21.7,14.4,1470.672,False
2010-06-12,2.1,0.0,26.1,16.1,1973.108,False
2010-06-13,2.8,7.6,25.6,18.3,1674.356,False
2010-06-14,1.1,0.3,26.1,17.8,1217.984,False
2010-06-15,2.4,0.0,27.2,17.8,1223.966,False
2010-06-16,2.2,0.0,23.9,17.8,1768.092,False
2010-06-17,3.2,11.4,23.3,18.3,1028.018,False
2010-06-18,1.5,0.0,30.0,15.6,1332.316,False
2010-06-19,2.2,0.0,27.2,17.8,1416.22,False
2010-06-20,1.7,0.0,31.7,21.7,1672.55,False
2010-06-21,1.7,0.0,30.6,21.7,1660.89,False
2010-06-22,1.7,6.9,30.6,21.7,1520.588,False
2010-06-23,2.7,0.0,31.7,21.7,1442.064,False
2010-06-24,2.9,0.0,33.3,24.4,1095.78,False
2010-06-25,2.1,0.0,30.6,21.7,1099.438,False
2010-06-26,1.6,0.0,31.7,21.7,981.62,False
2010-06-27,1.7,0.0,32.8,21.7,1139.964,False
2010-06-28,3.1,0.3,33.9,24.4,1471.34,False
2010-06-29,2.9,0.0,32.8,21.1,1367.296,False
2010-06-30,2.6,0.0,26.1,16.7,1384.136,False
2010-07-01,2.7,0.0,25.0,16.7,1349.002,False
2010-07-02,2.2,0.0,27.8,16.1,1140.928,False
2010-07-03,1.5,0.0,31.7,18.3,1120.074,False
2010-07-04,2.4,0.0,35.6,22.8,1538.088,False
2010-07-05,1.4,0.0,37.2,24.4,1113.99,False
2010-07-06,1.5,0.0,39.4,27.2,1005.934,False
2010-07-07,2.1,0.0,37.8,26.7,834.788,False
2010-07-08,1.6,0.0,31.7,25.0,1212.652,False
2010-07-09,2.5,0.5,32.2,23.9,1083.478,False
2010-07-10,1.7,0.0,28.3,22.8,1154.504,False
2010-07-11,1.6,0.0,34.4,21.7,1193.572,False
2010-07-12,2.0,0.0,34.4,22.8,1109.574,False
2010-07-13,2.2,21.3,28.3,22.8,1382.114,False
2010-07-14,1.9,11.4,26.1,22.8,1409.472,False
2010-07-15,2.4,0.0,30.6,22.2,1633.162,False
2010-07-16,2.2,0.0,33.9,23.3,820.056,False
2010-07-17,2.4,0.0,34.4,24.4,806.352,False
2010-07-18,2.5,0.0,34.4,25.6,812.038,False
2010-07-19,1.6,3.8,33.3,22.2,801.158,False
2010-07-20,1.6,0.0,31.7,23.3,855.824,False
2010-07-21,1.8,0.0,33.9,24.4,1064.166,False
2010-07-22,3.0,0.0,32.2,23.3,1164.446,False
2010-07-23,0.7,17.8,30.6,22.8,1176.158,False
2010-07-24,2.4,0.0,36.1,26.7,921.668,False
2010-07-25,2.5,8.9,33.9,21.1,1130.41,False
2010-07-26,2.9,0.0,30.6,20.0,884.15,False
2010-07-27,1.9,0.0,32.8,21.1,952.36,False
2010-07-28,2.9,0.0,31.7,23.3,862.654,False
2010-07-29,2.6,2.3,31.7,23.3,549.104,False
2010-07-30,2.2,0.0,29.4,18.9,551.26,False
2010-07-31,2.2,0.0,29.4,18.9,554.616,False
2010-08-01,1.5,0.0,26.7,21.1,555.664,False
2010-08-02,2.2,0.0,29.4,20.6,549.482,False
2010-08-03,3.1,0.0,30.0,22.2,615.212,False
2010-08-04,2.4,0.0,32.8,23.9,543.356,False
2010-08-05,3.0,0.5,35.0,25.0,533.476,False
2010-08-06,2.2,0.0,32.2,21.1,524.746,False
2010-08-07,1.6,0.0,30.6,20.0,527.476,False
2010-08-08,3.0,0.0,31.7,22.8,528.46,False
2010-08-09,2.6,0.0,34.4,23.3,535.064,False
2010-08-10,1.5,0.0,33.3,25.6,544.758,False
2010-08-11,2.3,0.0,33.9,24.4,542.002,False
2010-08-12,2.6,2.3,24.4,20.0,529.698,False
2010-08-13,3.3,0.0,27.8,20.0,534.294,False
2010-08-14,2.4,0.0,27.8,18.3,554.27,False
2010-08-15,2.1,4.1,25.0,19.4,1055.986,False
2010-08-16,1.8,2.8,30.0,20.6,1129.73,False
2010-08-17,1.4,0.0,32.8,23.3,978.202,False
2010-08-22,2.9,42.9,26.7,20.6,93.338,False
2010-08-23,3.6,26.7,21.1,18.3,765.658,False
2010-08-24,4.4,0.5,21.1,17.8,722.948,False
2010-08-25,1.6,25.4,20.6,17.8,980.408,False
2010-08-26,2.5,0.0,27.8,18.3,757.252,False
2010-08-27,1.8,0.0,26.1,16.1,2030.65,False
2010-08-28,1.6,0.0,28.3,16.7,1442.856,False
2010-08-29,1.5,0.0,34.4,19.4,1668.48,False
2010-08-30,1.6,0.0,33.3,22.2,1494.802,False
2010-08-31,1.6,0.0,35.6,24.4,1365.106,False
2010-09-01,1.4,0.0,35.6,24.4,1593.318,False
2010-09-02,2.7,0.0,34.4,25.6,1392.492,False
2010-09-03,2.7,0.0,29.4,23.9,1346.414,False
2010-09-04,4.7,0.0,27.2,17.8,1743.84,False
2010-09-05,2.3,0.0,25.6,16.1,1323.018,False
2010-09-06,1.9,0.0,26.7,15.6,1422.876,False
2010-09-07,2.8,0.0,31.7,20.0,1451.854,False
2010-09-08,3.7,0.0,32.2,18.9,1303.812,False
2010-09-09,3.1,0.0,21.1,16.1,1238.714,False
2010-09-10,2.5,0.0,23.3,16.1,1328.108,False
2010-09-11,2.4,0.0,26.1,15.0,1463.31,False
2010-09-12,2.8,3.8,19.4,15.0,1612.092,False
2010-09-13,1.5,3.3,25.0,15.0,1076.32,False
2010-09-14,2.2,0.0,24.4,15.6,1430.678,False
2010-09-15,2.6,0.0,22.2,13.9,986.094,False
2010-09-16,2.4,11.7,22.2,13.9,1339.738,False
2010-09-17,2.0,1.3,21.7,15.0,1497.608,False
2010-09-18,1.5,0.0,21.1,14.4,1247.946,False
2010-09-19,1.2,0.0,27.2,16.1,919.6,False
2010-09-20,3.0,0.0,23.3,15.0,1682.832,False
2010-09-21,2.2,0.0,23.3,12.2,1111.376,False
2010-09-22,2.6,3.0,30.6,17.8,1510.394,False
2010-09-23,2.2,0.0,27.2,18.9,1449.862,False
2010-09-24,1.6,0.0,29.4,19.4,1327.992,False
2010-09-25,3.2,0.0,31.7,19.4,106.006,False
2010-09-28,2.55,8.4,22.8,21.1,470.426,False
2010-09-29,1.9,0.0,25.6,17.2,1684.426,False
2010-09-30,1.9,27.9,23.9,20.6,1248.278,False
2010-10-01,1.9,62.5,23.3,15.0,1504.82,False
2010-10-02,1.9,0.0,18.9,11.1,1923.254,False
2010-10-03,5.1,0.8,17.8,10.0,1830.684,False
2010-10-04,4.4,8.6,12.8,11.1,1775.96,False
2010-10-05,3.5,0.0,16.1,11.7,1854.624,False
2010-10-06,2.5,0.0,17.8,12.2,1315.456,False
2010-10-07,3.4,0.0,21.7,11.7,1809.954,False
2010-10-08,2.8,0.0,22.8,12.2,1510.456,False
2010-10-09,2.5,0.0,22.2,12.2,1611.78,False
2010-10-10,1.8,0.0,20.6,7.8,1998.904,False
2010-10-11,1.0,28.7,23.9,13.9,1622.59,False
2010-10-12,1.7,2.3,20.6,12.2,1579.692,False
2010-10-13,2.0,0.0,17.8,8.9,2073.886,False
2010-10-14,1.5,15.5,17.2,10.0,2135.122,False
