date,AWND,PRCP,TMAX,TMIN,daily_consumption,is_low_consumption_outlier,year,month,day_of_week,day_of_year,is_weekend,temperature_range,temperature_mean,heating_degree_days,cooling_degree_days
2008-03-05,4.7,7.6,13.9,2.8,2037.208,False,2008,3,2,65,False,11.100000000000001,8.35,9.65,0.0
2008-03-06,2.5,0.0,9.4,1.1,2503.208,False,2008,3,3,66,False,8.3,5.25,12.75,0.0
2008-03-07,3.5,30.7,7.2,2.2,1862.956,False,2008,3,4,67,False,5.0,4.7,13.3,0.0
2008-03-08,3.6,19.1,13.9,2.2,2248.66,False,2008,3,5,68,True,11.7,8.05,9.95,0.0
2008-03-09,5.4,0.0,5.6,-1.1,1560.458,False,2008,3,6,69,True,6.699999999999999,2.25,15.75,0.0
2008-03-10,3.4,0.0,7.2,-2.8,1618.686,False,2008,3,0,70,False,10.0,2.2,15.8,0.0
2008-03-11,2.4,0.0,9.4,1.7,2200.042,False,2008,3,1,71,False,7.7,5.55,12.45,0.0
2008-03-12,4.1,0.0,8.3,1.7,1774.232,False,2008,3,2,72,False,6.6000000000000005,5.0,13.0,0.0
2008-03-13,2.4,0.0,7.2,-0.6,1675.514,False,2008,3,3,73,False,7.8,3.3000000000000003,14.7,0.0
2008-03-14,2.8,0.5,13.3,4.4,2210.22,False,2008,3,4,74,False,8.9,8.850000000000001,9.149999999999999,0.0
2008-03-15,3.8,2.8,13.3,5.0,1576.3,False,2008,3,5,75,True,8.3,9.15,8.85,0.0
2008-03-16,3.4,1.0,8.3,1.7,1801.96,False,2008,3,6,76,True,6.6000000000000005,5.0,13.0,0.0
2008-03-17,3.8,0.0,10.0,-1.1,1706.918,False,2008,3,0,77,False,11.1,4.45,13.55,0.0
2008-03-18,3.4,0.0,6.7,1.7,1917.566,False,2008,3,1,78,False,5.0,4.2,13.8,0.0
2008-03-19,2.7,24.1,11.7,5.0,1308.448,False,2008,3,2,79,False,6.699999999999999,8.35,9.65,0.0
2008-03-20,5.5,5.6,14.4,2.2,1253.274,False,2008,3,3,80,False,12.2,8.3,9.7,0.0
2008-03-21,5.6,0.0,7.2,0.6,2066.442,False,2008,3,4,81,False,6.6000000000000005,3.9,14.1,0.0
2008-03-22,3.2,0.0,10.0,1.1,2053.516,False,2008,3,5,82,True,8.9,5.55,12.45,0.0
2008-03-23,2.6,0.0,8.9,-1.1,2325.99,False,2008,3,6,83,True,10.0,3.9000000000000004,14.1,0.0
2008-03-24,2.9,0.0,10.0,0.6,1974.668,False,2008,3,0,84,False,9.4,5.3,12.7,0.0
2008-03-25,3.6,0.0,8.9,-0.6,2015.856,False,2008,3,1,85,False,9.5,4.15,13.85,0.0
2008-03-26,3.1,0.0,16.1,6.1,1633.472,False,2008,3,2,86,False,10.000000000000002,11.100000000000001,6.899999999999999,0.0
2008-03-27,1.1,0.0,9.4,6.7,1370.822,False,2008,3,3,87,False,2.7,8.05,9.95,0.0
2008-03-28,3.5,0.3,8.9,3.3,1885.424,False,2008,3,4,88,False,5.6000000000000005,6.1,11.9,0.0
2008-03-29,4.1,0.0,8.3,0.6,2471.15,False,2008,3,5,89,True,7.700000000000001,4.45,13.55,0.0
2008-03-30,2.8,0.0,9.4,-2.2,2146.392,False,2008,3,6,90,True,11.600000000000001,3.6,14.4,0.0
2008-03-31,3.2,3.6,13.9,2.8,1377.57,False,2008,3,0,91,False,11.100000000000001,8.35,9.65,0.0
2008-04-01,3.8,7.6,19.4,12.2,2129.052,False,2008,4,1,92,False,7.199999999999999,15.799999999999999,2.200000000000001,0.0
2008-04-02,4.7,0.0,12.2,2.8,1691.672,False,2008,4,2,93,False,9.399999999999999,7.5,10.5,0.0
2008-04-03,2.1,1.3,10.0,0.6,1128.756,False,2008,4,3,94,False,9.4,5.3,12.7,0.0
2008-04-04,2.7,16.0,11.7,5.6,1631.918,False,2008,4,4,95,False,6.1,8.649999999999999,9.350000000000001,0.0
2008-04-05,2.9,2.0,15.0,10.0,1970.762,False,2008,4,5,96,True,5.0,12.5,5.5,0.0
2008-04-06,5.9,0.0,10.6,5.6,1696.318,False,2008,4,6,97,True,5.0,8.1,9.9,0.0
2008-04-07,4.8,0.0,10.6,5.0,1538.838,False,2008,4,0,98,False,5.6,7.8,10.2,0.0
2008-04-08,3.9,0.0,14.4,5.0,2657.516,False,2008,4,1,99,False,9.4,9.7,8.3,0.0
2008-04-09,2.1,0.5,14.4,4.4,1218.852,False,2008,4,2,100,False,10.0,9.4,8.6,0.0
2008-04-10,1.6,0.0,23.9,8.9,1477.746,False,2008,4,3,101,False,14.999999999999998,16.4,1.6000000000000014,0.0
2008-04-11,3.0,2.0,16.1,9.4,1877.664,False,2008,4,4,102,False,6.700000000000001,12.75,5.25,0.0
2008-04-12,2.2,8.6,24.4,8.9,2800.014,False,2008,4,5,103,True,15.499999999999998,16.65,1.3500000000000014,0.0
2008-04-13,3.8,0.0,13.3,6.1,2232.986,False,2008,4,6,104,True,7.200000000000001,9.7,8.3,0.0
2008-04-14,2.8,0.0,14.4,3.3,1589.582,False,2008,4,0,105,False,11.100000000000001,8.85,9.15,0.0
2008-04-15,2.4,0.0,16.1,5.6,1670.406,False,2008,4,1,106,False,10.500000000000002,10.850000000000001,7.149999999999999,0.0
2008-04-16,2.1,0.0,20.0,7.2,1489.064,False,2008,4,2,107,False,12.8,13.6,4.4,0.0
2008-04-17,1.7,0.0,22.8,7.8,1395.862,False,2008,4,3,108,False,15.0,15.3,2.6999999999999993,0.0
2008-04-18,1.4,0.0,28.9,10.6,1862.39,False,2008,4,4,109,False,18.299999999999997,19.75,0.0,1.75
2008-04-19,3.2,0.0,23.3,11.1,2253.71,False,2008,4,5,110,True,12.200000000000001,17.2,0.8000000000000007,0.0
2008-04-20,4.4,0.0,17.8,9.4,1791.418,False,2008,4,6,111,True,8.4,13.600000000000001,4.399999999999999,0.0
2008-04-21,5.1,0.0,17.2,8.3,1164.156,False,2008,4,0,112,False,8.899999999999999,12.75,5.25,0.0
2008-04-22,2.7,0.0,22.2,8.9,1627.676,False,2008,4,1,113,False,13.299999999999999,15.55,2.4499999999999993,0.0
2008-04-23,2.0,0.0,25.6,11.7,1357.328,False,2008,4,2,114,False,13.900000000000002,18.65,0.0,0.6499999999999986
2008-04-24,2.5,0.0,26.1,17.2,1043.772,False,2008,4,3,115,False,8.900000000000002,21.65,0.0,3.6499999999999986
2008-04-25,2.5,0.0,21.7,13.3,1267.734,False,2008,4,4,116,False,8.399999999999999,17.5,0.5,0.0
2008-04-26,3.4,0.3,17.8,10.6,903.166,False,2008,4,5,117,True,7.200000000000001,14.2,3.8000000000000007,0.0
2008-04-27,1.9,1.0,13.3,8.3,1008.24,False,2008,4,6,118,True,5.0,10.8,7.199999999999999,0.0
2008-04-28,3.1,30.0,14.4,8.3,659.052,False,2008,4,0,119,False,6.1,11.350000000000001,6.649999999999999,0.0
2008-04-29,3.1,1.0,13.9,7.8,1972.616,False,2008,4,1,120,False,6.1000000000000005,10.85,7.15,0.0
2008-04-30,2.9,0.0,13.9,5.6,1101.726,False,2008,4,2,121,False,8.3,9.75,8.25,0.0
2008-05-01,2.6,1.5,15.6,6.7,576.014,False,2008,5,3,122,False,8.899999999999999,11.15,6.85,0.0
2008-05-02,4.3,3.8,12.2,9.4,1497.768,False,2008,5,4,123,False,2.799999999999999,10.8,7.199999999999999,0.0
2008-05-03,5.5,0.0,14.4,8.3,1289.6,False,2008,5,5,124,True,6.1,11.350000000000001,6.649999999999999,0.0
2008-05-04,2.3,0.8,21.7,8.9,1470.97,False,2008,5,6,125,True,12.799999999999999,15.3,2.6999999999999993,0.0
2008-05-05,2.2,0.0,22.8,10.0,1366.932,False,2008,5,0,126,False,12.8,16.4,1.6000000000000014,0.0
2008-05-06,1.2,0.0,26.1,10.6,1789.98,False,2008,5,1,127,False,15.500000000000002,18.35,0.0,0.3500000000000014
2008-05-07,2.3,0.0,24.4,13.3,1176.264,False,2008,5,2,128,False,11.099999999999998,18.85,0.0,0.8500000000000014
2008-05-08,2.8,0.8,22.8,17.2,2116.698,False,2008,5,3,129,False,5.600000000000001,20.0,0.0,2.0
2008-05-09,5.0,32.3,17.8,8.9,1747.272,False,2008,5,4,130,False,8.9,13.350000000000001,4.649999999999999,0.0
2008-05-10,1.9,0.0,18.9,8.9,1909.128,False,2008,5,5,131,True,9.999999999999998,13.899999999999999,4.100000000000001,0.0
2008-05-11,3.3,0.0,16.7,9.4,1610.92,False,2008,5,6,132,True,7.299999999999999,13.05,4.949999999999999,0.0
2008-05-12,6.5,8.4,12.2,7.2,1524.204,False,2008,5,0,133,False,4.999999999999999,9.7,8.3,0.0
2008-05-13,3.5,0.0,22.2,10.0,1476.894,False,2008,5,1,134,False,12.2,16.1,1.8999999999999986,0.0
2008-05-14,2.4,0.0,24.4,10.0,1584.262,False,2008,5,2,135,False,14.399999999999999,17.2,0.8000000000000007,0.0
2008-05-15,1.5,0.0,23.9,11.7,1162.768,False,2008,5,3,136,False,12.2,17.799999999999997,0.20000000000000284,0.0
2008-05-16,3.9,24.1,16.7,9.4,1648.03,False,2008,5,4,137,False,7.299999999999999,13.05,4.949999999999999,0.0
2008-05-17,2.9,1.0,22.2,8.3,1657.454,False,2008,5,5,138,True,13.899999999999999,15.25,2.75,0.0
2008-05-18,2.1,3.8,18.9,11.1,1803.958,False,2008,5,6,139,True,7.799999999999999,15.0,3.0,0.0
2008-05-19,3.4,0.0,15.0,9.4,1030.262,False,2008,5,0,140,False,5.6,12.2,5.800000000000001,0.0
2008-05-20,2.2,11.4,13.3,8.9,1581.334,False,2008,5,1,141,False,4.4,11.100000000000001,6.899999999999999,0.0
2008-05-21,1.8,0.0,20.0,8.3,1324.112,False,2008,5,2,142,False,11.7,14.15,3.8499999999999996,0.0
2008-05-22,2.9,2.0,15.6,8.3,976.868,False,2008,5,3,143,False,7.299999999999999,11.95,6.050000000000001,0.0
2008-05-23,3.6,0.0,20.6,9.4,1484.916,False,2008,5,4,144,False,11.200000000000001,15.0,3.0,0.0
2008-05-24,2.1,0.0,21.7,11.7,1580.176,False,2008,5,5,145,True,10.0,16.7,1.3000000000000007,0.0
2008-05-25,2.1,0.0,25.0,11.7,2048.504,False,2008,5,6,146,True,13.3,18.35,0.0,0.3500000000000014
2008-05-26,3.1,0.0,26.7,14.4,1289.71,False,2008,5,0,147,False,12.299999999999999,20.55,0.0,2.5500000000000007
2008-05-27,3.1,5.8,28.3,15.6,1708.7,False,2008,5,1,148,False,12.700000000000001,21.95,0.0,3.9499999999999993
2008-05-28,3.0,0.0,20.0,11.7,1114.372,False,2008,5,2,149,False,8.3,15.85,2.1500000000000004,0.0
2008-05-29,2.3,0.0,23.9,10.0,1135.076,False,2008,5,3,150,False,13.899999999999999,16.95,1.0500000000000007,0.0
2008-05-30,2.1,0.0,27.8,14.4,1397.244,False,2008,5,4,151,False,13.4,21.1,0.0,3.1000000000000014
2008-05-31,2.6,6.1,24.4,17.8,1641.47,False,2008,5,5,152,True,6.599999999999998,21.1,0.0,3.1000000000000014
2008-06-01,2.8,0.0,27.8,18.3,1848.876,False,2008,6,6,153,True,9.5,23.05,0.0,5.050000000000001
2008-06-02,2.7,0.0,26.7,15.6,1074.012,False,2008,6,0,154,False,11.1,21.15,0.0,3.1499999999999986
2008-06-03,1.9,0.0,28.9,17.8,1597.816,False,2008,6,1,155,False,11.099999999999998,23.35,0.0,5.350000000000001
2008-06-04,2.2,17.0,21.7,13.9,1588.912,False,2008,6,2,156,False,7.799999999999999,17.8,0.1999999999999993,0.0
2008-06-05,2.6,0.3,23.3,16.1,1120.078,False,2008,6,3,157,False,7.199999999999999,19.700000000000003,0.0,1.7000000000000028
2008-06-06,2.0,0.0,23.3,15.0,1217.714,False,2008,6,4,158,False,8.3,19.15,0.0,1.1499999999999986
2008-06-07,1.8,0.0,34.4,16.1,1882.484,False,2008,6,5,159,True,18.299999999999997,25.25,0.0,7.25
2008-06-08,2.1,2.5,33.9,23.3,1542.322,False,2008,6,6,160,True,10.599999999999998,28.6,0.0,10.600000000000001
2008-06-09,2.7,0.0,35.6,24.4,1325.698,False,2008,6,0,161,False,11.200000000000003,30.0,0.0,12.0
2008-06-10,2.1,1.0,35.6,20.6,1067.09,False,2008,6,1,162,False,15.0,28.1,0.0,10.100000000000001
2008-06-11,2.0,0.0,29.4,21.1,1123.206,False,2008,6,2,163,False,8.299999999999997,25.25,0.0,7.25
2008-06-12,2.2,0.0,29.4,20.6,1259.332,False,2008,6,3,164,False,8.799999999999997,25.0,0.0,7.0
2008-06-13,2.1,0.0,28.3,18.9,1874.28,False,2008,6,4,165,False,9.400000000000002,23.6,0.0,5.600000000000001
2008-06-14,1.4,51.1,31.7,20.0,1384.92,False,2008,6,5,166,True,11.7,25.85,0.0,7.850000000000001
2008-06-15,1.6,2.0,28.3,18.3,2289.102,False,2008,6,6,167,True,10.0,23.3,0.0,5.300000000000001
2008-06-16,1.7,5.3,25.6,16.1,1303.044,False,2008,6,0,168,False,9.5,20.85,0.0,2.8500000000000014
2008-06-17,2.7,0.0,23.9,16.1,1145.084,False,2008,6,1,169,False,7.799999999999997,20.0,0.0,2.0
2008-06-18,1.6,1.8,22.8,13.9,1893.608,False,2008,6,2,170,False,8.9,18.35,0.0,0.3500000000000014
2008-06-19,1.8,0.0,24.4,13.9,1588.082,False,2008,6,3,171,False,10.499999999999998,19.15,0.0,1.1499999999999986
2008-06-20,1.6,5.1,26.1,16.1,1676.104,False,2008,6,4,172,False,10.0,21.1,0.0,3.1000000000000014
2008-06-21,1.4,0.0,28.3,15.6,1734.254,False,2008,6,5,173,True,12.700000000000001,21.95,0.0,3.9499999999999993
2008-06-22,2.7,1.3,26.1,20.6,1566.416,False,2008,6,6,174,True,5.5,23.35,0.0,5.350000000000001
2008-06-23,1.2,1.5,26.1,20.6,1251.796,False,2008,6,0,175,False,5.5,23.35,0.0,5.350000000000001
2008-06-24,2.6,2.5,26.7,17.8,1754.452,False,2008,6,1,176,False,8.899999999999999,22.25,0.0,4.25
2008-06-25,2.5,0.0,28.3,17.2,1261.77,False,2008,6,2,177,False,11.100000000000001,22.75,0.0,4.75
2008-06-26,2.2,0.8,27.2,21.7,1056.02,False,2008,6,3,178,False,5.5,24.45,0.0,6.449999999999999
2008-06-27,1.7,0.0,28.3,22.8,1755.152,False,2008,6,4,179,False,5.5,25.55,0.0,7.550000000000001
2008-06-28,1.2,11.9,31.7,22.2,1208.8,False,2008,6,5,180,True,9.5,26.95,0.0,8.95
2008-06-29,2.1,15.0,31.1,21.1,749.352,False,2008,6,6,181,True,10.0,26.1,0.0,8.100000000000001
2008-06-30,2.0,0.3,28.3,21.1,804.196,False,2008,6,0,182,False,7.199999999999999,24.700000000000003,0.0,6.700000000000003
2008-07-01,2.1,0.0,29.4,21.1,1215.24,False,2008,7,1,183,False,8.299999999999997,25.25,0.0,7.25
2008-07-02,2.1,0.0,29.4,19.4,1147.202,False,2008,7,2,184,False,10.0,24.4,0.0,6.399999999999999
2008-07-03,3.0,0.0,31.7,21.7,1098.36,False,2008,7,3,185,False,10.0,26.7,0.0,8.7
2008-07-04,1.2,8.1,25.6,20.6,942.02,False,2008,7,4,186,False,5.0,23.1,0.0,5.100000000000001
2008-07-05,1.1,6.4,23.3,20.0,1469.088,False,2008,7,5,187,True,3.3000000000000007,21.65,0.0,3.6499999999999986
2008-07-06,2.0,0.0,26.1,20.0,1805.064,False,2008,7,6,188,True,6.100000000000001,23.05,0.0,5.050000000000001
2008-07-07,1.6,0.0,27.8,21.1,983.39,False,2008,7,0,189,False,6.699999999999999,24.450000000000003,0.0,6.450000000000003
2008-07-08,2.9,0.0,31.7,22.8,1126.214,False,2008,7,1,190,False,8.899999999999999,27.25,0.0,9.25
2008-07-09,2.8,1.3,29.4,23.3,919.318,False,2008,7,2,191,False,6.099999999999998,26.35,0.0,8.350000000000001
2008-07-10,2.6,0.0,29.4,21.7,1251.276,False,2008,7,3,192,False,7.699999999999999,25.549999999999997,0.0,7.549999999999997
2008-07-11,1.9,0.0,30.6,18.9,1254.216,False,2008,7,4,193,False,11.700000000000003,24.75,0.0,6.75
2008-07-12,2.4,0.0,29.4,21.7,1328.852,False,2008,7,5,194,True,7.699999999999999,25.549999999999997,0.0,7.549999999999997
2008-07-13,3.2,0.0,28.9,21.7,1253.754,False,2008,7,6,195,True,7.199999999999999,25.299999999999997,0.0,7.299999999999997
2008-07-14,1.4,11.9,27.2,19.4,1137.926,False,2008,7,0,196,False,7.800000000000001,23.299999999999997,0.0,5.299999999999997
2008-07-15,1.6,0.0,31.7,21.1,1155.86,False,2008,7,1,197,False,10.599999999999998,26.4,0.0,8.399999999999999
2008-07-16,1.4,0.0,33.3,21.1,1077.062,False,2008,7,2,198,False,12.199999999999996,27.2,0.0,9.2
2008-07-17,1.5,0.0,33.9,22.2,1319.122,False,2008,7,3,199,False,11.7,28.049999999999997,0.0,10.049999999999997
2008-07-18,2.1,0.0,34.4,23.3,1261.584,False,2008,7,4,200,False,11.099999999999998,28.85,0.0,10.850000000000001
2008-07-19,2.8,0.0,35.6,25.6,1344.014,False,2008,7,5,201,True,10.0,30.6,0.0,12.600000000000001
2008-07-20,3.1,0.3,34.4,23.9,941.534,False,2008,7,6,202,True,10.5,29.15,0.0,11.149999999999999
2008-07-21,2.5,0.3,33.3,22.8,1156.478,False,2008,7,0,203,False,10.499999999999996,28.049999999999997,0.0,10.049999999999997
2008-07-22,2.8,0.3,30.6,22.8,740.242,False,2008,7,1,204,False,7.800000000000001,26.700000000000003,0.0,8.700000000000003
2008-07-23,2.2,25.4,26.7,20.6,942.63,False,2008,7,2,205,False,6.099999999999998,23.65,0.0,5.649999999999999
2008-07-24,2.9,16.8,27.2,20.6,1093.45,False,2008,7,3,206,False,6.599999999999998,23.9,0.0,5.899999999999999
2008-07-25,1.6,0.0,30.0,18.9,865.534,False,2008,7,4,207,False,11.100000000000001,24.45,0.0,6.449999999999999
2008-07-26,2.6,0.0,30.6,21.7,815.684,False,2008,7,5,208,True,8.900000000000002,26.15,0.0,8.149999999999999
2008-07-27,2.1,1.5,28.3,19.4,1147.396,False,2008,7,6,209,True,8.900000000000002,23.85,0.0,5.850000000000001
2008-07-28,1.1,0.0,30.0,18.9,825.804,False,2008,7,0,210,False,11.100000000000001,24.45,0.0,6.449999999999999
2008-07-29,1.9,0.0,31.7,22.2,1166.558,False,2008,7,1,211,False,9.5,26.95,0.0,8.95
2008-07-30,1.7,0.0,30.6,22.2,1299.908,False,2008,7,2,212,False,8.400000000000002,26.4,0.0,8.399999999999999
2008-07-31,1.8,0.0,31.7,23.9,1392.638,False,2008,7,3,213,False,7.800000000000001,27.799999999999997,0.0,9.799999999999997
2008-08-01,1.5,0.0,32.2,23.3,739.576,False,2008,8,4,214,False,8.900000000000002,27.75,0.0,9.75
2008-08-02,1.4,13.0,27.2,19.4,505.776,False,2008,8,5,215,True,7.800000000000001,23.299999999999997,0.0,5.299999999999997
2008-08-03,2.7,0.0,28.9,17.8,504.782,False,2008,8,6,216,True,11.099999999999998,23.35,0.0,5.350000000000001
2008-08-04,2.6,0.0,29.4,20.0,1125.92,False,2008,8,0,217,False,9.399999999999999,24.7,0.0,6.699999999999999
2008-08-05,2.2,1.0,30.0,20.6,827.118,False,2008,8,1,218,False,9.399999999999999,25.3,0.0,7.300000000000001
2008-08-06,2.4,8.4,30.6,21.1,326.112,False,2008,8,2,219,False,9.5,25.85,0.0,7.850000000000001
2008-08-07,1.9,2.0,30.0,18.9,334.884,False,2008,8,3,220,False,11.100000000000001,24.45,0.0,6.449999999999999
2008-08-08,2.2,4.3,26.7,17.8,302.2,False,2008,8,4,221,False,8.899999999999999,22.25,0.0,4.25
2008-08-09,1.9,0.0,27.2,17.2,358.924,False,2008,8,5,222,True,10.0,22.2,0.0,4.199999999999999
2008-08-10,2.1,1.0,27.2,18.3,352.032,False,2008,8,6,223,True,8.899999999999999,22.75,0.0,4.75
2008-08-11,1.9,30.0,22.8,15.0,371.916,False,2008,8,0,224,False,7.800000000000001,18.9,0.0,0.8999999999999986
2008-08-12,2.5,0.0,27.8,15.6,288.984,False,2008,8,1,225,False,12.200000000000001,21.7,0.0,3.6999999999999993
2008-08-13,1.6,0.0,28.3,17.8,282.584,False,2008,8,2,226,False,10.5,23.05,0.0,5.050000000000001
2008-08-14,1.4,12.7,30.0,17.8,270.258,False,2008,8,3,227,False,12.2,23.9,0.0,5.899999999999999
2008-08-15,1.0,14.0,26.7,17.8,273.654,False,2008,8,4,228,False,8.899999999999999,22.25,0.0,4.25
2008-08-16,1.4,0.0,27.2,17.2,274.814,False,2008,8,5,229,True,10.0,22.2,0.0,4.199999999999999
2008-08-17,2.0,0.0,28.3,18.3,274.796,False,2008,8,6,230,True,10.0,23.3,0.0,5.300000000000001
2008-08-18,2.8,0.0,30.6,21.1,273.758,False,2008,8,0,231,False,9.5,25.85,0.0,7.850000000000001
2008-08-19,2.9,0.0,28.3,18.3,274.692,False,2008,8,1,232,False,10.0,23.3,0.0,5.300000000000001
2008-08-20,1.9,0.0,25.6,14.4,268.472,False,2008,8,2,233,False,11.200000000000001,20.0,0.0,2.0
2008-08-21,1.5,0.0,27.8,16.7,261.298,False,2008,8,3,234,False,11.100000000000001,22.25,0.0,4.25
2008-08-22,1.4,0.0,28.3,18.9,267.124,False,2008,8,4,235,False,9.400000000000002,23.6,0.0,5.600000000000001
2008-08-23,1.7,0.0,27.2,18.9,254.642,False,2008,8,5,236,True,8.3,23.049999999999997,0.0,5.049999999999997
2008-08-24,2.2,0.0,27.8,20.0,254.716,False,2008,8,6,237,True,7.800000000000001,23.9,0.0,5.899999999999999
2008-08-25,2.6,0.0,29.4,19.4,250.298,False,2008,8,0,238,False,10.0,24.4,0.0,6.399999999999999
2008-08-26,2.7,0.0,26.7,16.1,257.564,False,2008,8,1,239,False,10.599999999999998,21.4,0.0,3.3999999999999986
2008-08-27,2.3,0.0,26.1,16.1,258.114,False,2008,8,2,240,False,10.0,21.1,0.0,3.1000000000000014
2008-08-28,1.8,0.0,28.9,17.2,268.246,False,2008,8,3,241,False,11.7,23.049999999999997,0.0,5.049999999999997
2008-08-29,2.2,0.0,27.2,19.4,267.588,False,2008,8,4,242,False,7.800000000000001,23.299999999999997,0.0,5.299999999999997
2008-08-30,1.1,55.4,28.3,19.4,270.424,False,2008,8,5,243,True,8.900000000000002,23.85,0.0,5.850000000000001
2008-08-31,1.7,0.0,28.9,18.3,1500.614,False,2008,8,6,244,True,10.599999999999998,23.6,0.0,5.600000000000001
2008-09-01,1.8,0.0,28.9,17.8,1247.51,False,2008,9,0,245,False,11.099999999999998,23.35,0.0,5.350000000000001
2008-09-02,2.2,0.0,31.1,20.0,1384.154,False,2008,9,1,246,False,11.100000000000001,25.55,0.0,7.550000000000001
2008-09-03,2.2,0.0,28.3,20.0,1388.486,False,2008,9,2,247,False,8.3,24.15,0.0,6.149999999999999
2008-09-04,2.1,0.0,32.2,21.1,1225.22,False,2008,9,3,248,False,11.100000000000001,26.650000000000002,0.0,8.650000000000002
2008-09-05,3.0,7.1,30.0,22.2,873.96,False,2008,9,4,249,False,7.800000000000001,26.1,0.0,8.100000000000001
2008-09-06,3.4,82.8,27.2,21.1,1868.574,False,2008,9,5,250,True,6.099999999999998,24.15,0.0,6.149999999999999
2008-09-07,3.0,0.0,26.7,19.4,1372.656,False,2008,9,6,251,True,7.300000000000001,23.049999999999997,0.0,5.049999999999997
2008-09-08,1.7,0.0,27.2,17.8,1309.324,False,2008,9,0,252,False,9.399999999999999,22.5,0.0,4.5
2008-09-09,2.2,11.4,23.9,18.3,1159.654,False,2008,9,1,253,False,5.599999999999998,21.1,0.0,3.1000000000000014
2008-09-10,2.4,0.0,22.8,15.0,1300.764,False,2008,9,2,254,False,7.800000000000001,18.9,0.0,0.8999999999999986
2008-09-11,2.0,0.0,22.2,16.1,1028.714,False,2008,9,3,255,False,6.099999999999998,19.15,0.0,1.1499999999999986
2008-09-12,2.2,9.9,21.1,17.2,1392.762,False,2008,9,4,256,False,3.900000000000002,19.15,0.0,1.1499999999999986
2008-09-13,0.7,0.0,27.2,18.3,1631.436,False,2008,9,5,257,True,8.899999999999999,22.75,0.0,4.75
2008-09-14,2.2,0.0,31.1,21.1,1576.326,False,2008,9,6,258,True,10.0,26.1,0.0,8.100000000000001
2008-09-15,3.5,0.0,28.3,18.3,1697.708,False,2008,9,0,259,False,10.0,23.3,0.0,5.300000000000001
2008-09-16,1.8,0.0,21.1,16.1,1221.862,False,2008,9,1,260,False,5.0,18.6,0.0,0.6000000000000014
2008-09-17,1.0,0.0,23.3,13.9,1519.21,False,2008,9,2,261,False,9.4,18.6,0.0,0.6000000000000014
2008-09-18,3.3,0.0,22.8,15.0,1505.29,False,2008,9,3,262,False,7.800000000000001,18.9,0.0,0.8999999999999986
2008-09-19,3.9,0.0,18.9,11.1,1518.846,False,2008,9,4,263,False,7.799999999999999,15.0,3.0,0.0
2008-09-20,1.6,0.0,20.6,10.6,1304.6,False,2008,9,5,264,True,10.000000000000002,15.600000000000001,2.3999999999999986,0.0
2008-09-21,1.0,0.0,26.7,13.3,1533.07,False,2008,9,6,265,True,13.399999999999999,20.0,0.0,2.0
2008-09-22,3.2,0.0,23.3,15.6,1358.564,False,2008,9,0,266,False,7.700000000000001,19.45,0.0,1.4499999999999993
2008-09-23,2.5,0.0,21.1,12.2,1232.788,False,2008,9,1,267,False,8.900000000000002,16.65,1.3500000000000014,0.0
2008-09-24,2.6,0.0,20.6,12.8,1718.35,False,2008,9,2,268,False,7.800000000000001,16.700000000000003,1.2999999999999972,0.0
2008-09-25,5.2,3.8,18.3,12.8,1131.22,False,2008,9,3,269,False,5.5,15.55,2.4499999999999993,0.0
2008-09-26,5.1,59.4,18.9,13.3,1431.45,False,2008,9,4,270,False,5.599999999999998,16.1,1.8999999999999986,0.0
2008-09-27,3.0,0.3,20.6,17.2,2127.446,False,2008,9,5,271,True,3.400000000000002,18.9,0.0,0.8999999999999986
2008-09-28,0.8,4.3,21.7,18.9,1731.104,False,2008,9,6,272,True,2.8000000000000007,20.299999999999997,0.0,2.299999999999997
2008-09-29,2.1,0.0,23.3,16.1,1501.738,False,2008,9,0,273,False,7.199999999999999,19.700000000000003,0.0,1.7000000000000028
2008-09-30,0.9,0.0,20.6,15.0,1375.006,False,2008,9,1,274,False,5.600000000000001,17.8,0.1999999999999993,0.0
2008-10-01,1.4,7.6,21.7,13.9,1872.364,False,2008,10,2,275,False,7.799999999999999,17.8,0.1999999999999993,0.0
2008-10-02,3.3,0.0,16.7,11.1,1345.342,False,2008,10,3,276,False,5.6,13.899999999999999,4.100000000000001,0.0
2008-10-03,2.6,0.0,16.7,10.6,1612.58,False,2008,10,4,277,False,6.1,13.649999999999999,4.350000000000001,0.0
2008-10-04,1.5,0.0,16.1,8.3,2100.496,False,2008,10,5,278,True,7.800000000000001,12.200000000000001,5.799999999999999,0.0
2008-10-05,1.9,8.1,16.7,11.1,1549.95,False,2008,10,6,279,True,5.6,13.899999999999999,4.100000000000001,0.0
2008-10-06,2.3,0.0,17.8,8.3,1423.782,False,2008,10,0,280,False,9.5,13.05,4.949999999999999,0.0
2008-10-07,1.4,0.0,17.2,6.7,1726.568,False,2008,10,1,281,False,10.5,11.95,6.050000000000001,0.0
2008-10-08,1.9,0.3,17.8,8.3,1860.576,False,2008,10,2,282,False,9.5,13.05,4.949999999999999,0.0
2008-10-09,2.8,1.0,23.9,14.4,1983.682,False,2008,10,3,283,False,9.499999999999998,19.15,0.0,1.1499999999999986
2008-10-10,1.4,0.0,22.2,14.4,1518.338,False,2008,10,4,284,False,7.799999999999999,18.3,0.0,0.3000000000000007
